id,occurrenceID,catalogNumber,basisOfRecord,collectionCode,scientificName,taxonRank,kingdom,family,higherClassification,vernacularName,previousIdentifications,individualCount,lifeStage,sex,longitudeDecimal,latitudeDecimal,geodeticDatum,dataGeneralizations,coordinateUncertaintyInMeters,continent,country,countryCode,stateProvince,locality,habitat,recordedBy,eventID,eventDate,eventTime,samplingProtocol,behavior,associatedTaxa,references,rightsHolder,license,modified
97881815@OBS,https://observation.org/observation/97881815,OBS.97881815,HumanObservation,Observations,Buteo lagopus,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Animalia|HAWKS_AND_EAGLES_ACCIPITRIDAE,Rough-legged Buzzard,,7,unknown,undetermined,22.6371038,53.48334379,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP,,,,2/8/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881815,Stichting Natuurinformatie,CC BY-NC 4.0,8/12/2017
97881611@OBS,https://observation.org/observation/97881611,OBS.97881611,HumanObservation,Observations,Alces alces,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,Elk,,4,unknown,undetermined,22.77537435,53.65903353,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP - Red Marsh,,,,2/8/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881611,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97881599@OBS,https://observation.org/observation/97881599,OBS.97881599,HumanObservation,Observations,Emberiza citrinella,species,Animalia,BUNTINGS_EMBERIZIDAE,Animalia|BUNTINGS_EMBERIZIDAE,Yellowhammer,,1,unknown,undetermined,22.77537435,53.65903353,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP - Red Marsh,,,,2/7/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881599,Stichting Natuurinformatie,CC BY-NC 4.0,8/12/2017
97881590@OBS,https://observation.org/observation/97881590,OBS.97881590,HumanObservation,Observations,Alces alces,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,Elk,,2,unknown,undetermined,22.77537435,53.65903353,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP - Red Marsh,,,,2/7/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881590,Stichting Natuurinformatie,CC BY-NC 4.0,5/1/2015
97881568@OBS,https://observation.org/observation/97881568,OBS.97881568,HumanObservation,Observations,Buteo lagopus,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Animalia|HAWKS_AND_EAGLES_ACCIPITRIDAE,Rough-legged Buzzard,,1,unknown,undetermined,22.86020458,53.59484651,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP - Red Marsh,,,,2/7/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881568,Stichting Natuurinformatie,CC BY-NC 4.0,8/4/2016
97881564@OBS,https://observation.org/observation/97881564,OBS.97881564,HumanObservation,Observations,Lanius excubitor,species,Animalia,SHRIKES_LANIIDAE,Animalia|SHRIKES_LANIIDAE,Great Grey Shrike,,1,unknown,undetermined,22.86020458,53.59484651,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP - Red Marsh,,,,2/7/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881564,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97881563@OBS,https://observation.org/observation/97881563,OBS.97881563,HumanObservation,Observations,Capreolus capreolus,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,European Roe Deer,,4,unknown,undetermined,22.86020458,53.59484651,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP - Red Marsh,,,,2/7/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881563,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97881535@OBS,https://observation.org/observation/97881535,OBS.97881535,HumanObservation,Observations,Vulpes vulpes,species,Animalia,DOGS_CANIDAE,Animalia|DOGS_CANIDAE,Red Fox,,1,unknown,undetermined,22.75,53.65,WGS84,,5000,Europe,Poland,PL,,Poland - Biebrza NP - Red Marsh,,,,2/7/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881535,Stichting Natuurinformatie,CC BY-NC 4.0,8/12/2017
97881522@OBS,https://observation.org/observation/97881522,OBS.97881522,HumanObservation,Observations,Emberiza citrinella,species,Animalia,BUNTINGS_EMBERIZIDAE,Animalia|BUNTINGS_EMBERIZIDAE,Yellowhammer,,1,unknown,undetermined,22.77425855,53.65776195,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP - Red Marsh,,,,2/6/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881522,Stichting Natuurinformatie,CC BY-NC 4.0,8/12/2017
97881513@OBS,https://observation.org/observation/97881513,OBS.97881513,HumanObservation,Observations,Alces alces,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,Elk,,1,unknown,undetermined,22.77649015,53.66005077,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP - Red Marsh,,,,2/6/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881513,Stichting Natuurinformatie,CC BY-NC 4.0,5/1/2015
97881485@OBS,https://observation.org/observation/97881485,OBS.97881485,HumanObservation,Observations,Alces alces,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,Elk,,2,unknown,undetermined,22.62262523,53.45381428,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP,,,,2/6/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881485,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97881472@OBS,https://observation.org/observation/97881472,OBS.97881472,HumanObservation,Observations,Sus scrofa,species,Animalia,PIGS_SUIDAE,Animalia|PIGS_SUIDAE,Wild Boar,,1,unknown,undetermined,22.56031215,53.36632682,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP,,,,2/6/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881472,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97881466@OBS,https://observation.org/observation/97881466,OBS.97881466,HumanObservation,Observations,Lanius excubitor,species,Animalia,SHRIKES_LANIIDAE,Animalia|SHRIKES_LANIIDAE,Great Grey Shrike,,1,unknown,undetermined,22.56168544,53.36683897,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP,,,,2/6/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881466,Stichting Natuurinformatie,CC BY-NC 4.0,8/12/2017
97881460@OBS,https://observation.org/observation/97881460,OBS.97881460,HumanObservation,Observations,Haliaeetus albicilla,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Animalia|HAWKS_AND_EAGLES_ACCIPITRIDAE,White-tailed Eagle,,1,unknown,undetermined,22.57284343,53.36786324,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP,,,,2/6/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881460,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97881376@OBS,https://observation.org/observation/97881376,OBS.97881376,HumanObservation,Observations,Alces alces,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,Elk,,2,unknown,undetermined,22.60002494,53.33333007,WGS84,,100,Europe,Poland,PL,,Poland - Podlaskie,,,,2/6/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881376,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97881373@OBS,https://observation.org/observation/97881373,OBS.97881373,HumanObservation,Observations,Capreolus capreolus,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,European Roe Deer,,5,unknown,undetermined,22.60002494,53.33333007,WGS84,,100,Europe,Poland,PL,,Poland - Podlaskie,,,,2/6/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881373,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97881369@OBS,https://observation.org/observation/97881369,OBS.97881369,HumanObservation,Observations,Castor fiber,species,Animalia,BEAVERS_CASTORIDAE,Animalia|BEAVERS_CASTORIDAE,Eurasian Beaver,,2,unknown,undetermined,22.6,53.3,WGS84,,5000,Europe,Poland,PL,,Poland - Biebrza NP,,,,2/6/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881369,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97881362@OBS,https://observation.org/observation/97881362,OBS.97881362,HumanObservation,Observations,Capreolus capreolus,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,European Roe Deer,,4,unknown,undetermined,22.39847705,53.17016051,WGS84,,100,Europe,Poland,PL,,Poland - Podlaskie,,,,2/5/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881362,Stichting Natuurinformatie,CC BY-NC 4.0,8/12/2017
97881361@OBS,https://observation.org/observation/97881361,OBS.97881361,HumanObservation,Observations,Castor fiber,species,Animalia,BEAVERS_CASTORIDAE,Animalia|BEAVERS_CASTORIDAE,Eurasian Beaver,,1,unknown,undetermined,22.35,53.15,WGS84,,5000,Europe,Poland,PL,,Poland - Podlaskie,,,,2/5/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881361,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97881353@OBS,https://observation.org/observation/97881353,OBS.97881353,HumanObservation,Observations,Perdix perdix,species,Animalia,FRANCOLINS_QUAILS_PARTRIDGES_AND_PHEASANTS_PHASIANIDAE,Animalia|FRANCOLINS_QUAILS_PARTRIDGES_AND_PHEASANTS_PHASIANIDAE,Grey Partridge,,8,unknown,undetermined,22.45340869,53.25817887,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP,,,,2/5/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881353,Stichting Natuurinformatie,CC BY-NC 4.0,8/12/2017
97881352@OBS,https://observation.org/observation/97881352,OBS.97881352,HumanObservation,Observations,Anser fabalis fabalis,subspecies,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Animalia|DUCKS_GEESE_AND_SWANS_ANATIDAE,Taiga Bean Goose ssp fabalis,,18,unknown,undetermined,22.45340869,53.25817887,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP,,,,2/5/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881352,Stichting Natuurinformatie,CC BY-NC 4.0,8/29/2017
97881336@OBS,https://observation.org/observation/97881336,OBS.97881336,HumanObservation,Observations,Mustela vison,synonym,Animalia,WEASELS_AND_RELATIVES_MUSTELIDAE,Animalia|WEASELS_AND_RELATIVES_MUSTELIDAE,Mink,,1,unknown,undetermined,22.40045115,53.169646,WGS84,,100,Europe,Poland,PL,,Poland - Podlaskie,,,,2/5/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881336,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97881332@OBS,https://observation.org/observation/97881332,OBS.97881332,HumanObservation,Observations,Lutra lutra,species,Animalia,WEASELS_AND_RELATIVES_MUSTELIDAE,Animalia|WEASELS_AND_RELATIVES_MUSTELIDAE,Eurasian Otter,,2,unknown,undetermined,22.4,53.15,WGS84,,5000,Europe,Poland,PL,,Poland - Podlaskie,,,,2/5/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881332,Stichting Natuurinformatie,CC BY-NC 4.0,3/7/2017
97881317@OBS,https://observation.org/observation/97881317,OBS.97881317,HumanObservation,Observations,Castor fiber,species,Animalia,BEAVERS_CASTORIDAE,Animalia|BEAVERS_CASTORIDAE,Eurasian Beaver,,1,unknown,undetermined,22.6,53.3,WGS84,,5000,Europe,Poland,PL,,Poland - Biebrza NP,,,,2/5/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881317,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97881312@OBS,https://observation.org/observation/97881312,OBS.97881312,HumanObservation,Observations,Cygnus olor,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Animalia|DUCKS_GEESE_AND_SWANS_ANATIDAE,Mute Swan,,1,unknown,undetermined,22.40959883,53.20109073,WGS84,,1000,Europe,Poland,PL,,Poland - Podlaskie,,,,2/5/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881312,Stichting Natuurinformatie,CC BY-NC 4.0,8/12/2017
97881292@OBS,https://observation.org/observation/97881292,OBS.97881292,HumanObservation,Observations,Dryocopus martius,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,Black Woodpecker,,1,unknown,undetermined,22.58348644,53.38854828,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP,,,,2/5/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881292,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97881285@OBS,https://observation.org/observation/97881285,OBS.97881285,HumanObservation,Observations,Capreolus capreolus,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,European Roe Deer,,12,unknown,undetermined,22.58348644,53.38854828,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP,,,,2/5/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881285,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97881278@OBS,https://observation.org/observation/97881278,OBS.97881278,HumanObservation,Observations,Alces alces,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,Elk,,12,unknown,undetermined,22.58348644,53.38854828,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP,,,,2/5/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881278,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97881265@OBS,https://observation.org/observation/97881265,OBS.97881265,HumanObservation,Observations,Sus scrofa,species,Animalia,PIGS_SUIDAE,Animalia|PIGS_SUIDAE,Wild Boar,,2,unknown,undetermined,22.5542745,53.39264394,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP,,,,2/4/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881265,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97881251@OBS,https://observation.org/observation/97881251,OBS.97881251,HumanObservation,Observations,Alces alces,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,Elk,,3,unknown,undetermined,22.5844869,53.37790061,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP,,,,2/4/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881251,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97881243@OBS,https://observation.org/observation/97881243,OBS.97881243,HumanObservation,Observations,Capreolus capreolus,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,European Roe Deer,,15,unknown,undetermined,22.5844869,53.37790061,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP,,,,2/4/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881243,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97881089@OBS,https://observation.org/observation/97881089,OBS.97881089,HumanObservation,Observations,Haliaeetus albicilla,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Animalia|HAWKS_AND_EAGLES_ACCIPITRIDAE,White-tailed Eagle,,1,adult,undetermined,22.89287925,53.34583434,WGS84,,100,Europe,Poland,PL,,Poland - Podlaskie,,,,2/4/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881089,Stichting Natuurinformatie,CC BY-NC 4.0,8/12/2017
97881019@OBS,https://observation.org/observation/97881019,OBS.97881019,HumanObservation,Observations,Coccothraustes coccothraustes,species,Animalia,FINCHES_FRINGILLIDAE,Animalia|FINCHES_FRINGILLIDAE,Hawfinch,,5,unknown,undetermined,23.22315305,53.11298639,WGS84,,100,Europe,Poland,PL,,Poland - Dojlidy Fish Ponds,,,,2/4/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881019,Stichting Natuurinformatie,CC BY-NC 4.0,5/31/2015
97881006@OBS,https://observation.org/observation/97881006,OBS.97881006,HumanObservation,Observations,Lanius excubitor,species,Animalia,SHRIKES_LANIIDAE,Animalia|SHRIKES_LANIIDAE,Great Grey Shrike,,1,unknown,undetermined,23.6002931,52.81038775,WGS84,,100,Europe,Poland,PL,,Poland - Podlaskie,,,,2/4/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97881006,Stichting Natuurinformatie,CC BY-NC 4.0,5/31/2015
97880999@OBS,https://observation.org/observation/97880999,OBS.97880999,HumanObservation,Observations,Dendrocopos major,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,Great Spotted Woodpecker,,1,unknown,undetermined,23.59190986,52.73821407,WGS84,,100,Europe,Poland,PL,,Poland - Bia?owie?a,,,,2/4/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97880999,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97880996@OBS,https://observation.org/observation/97880996,OBS.97880996,HumanObservation,Observations,Dendrocopos syriacus,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,Syrian Woodpecker,,1,unknown,undetermined,23.59190986,52.73821407,WGS84,,100,Europe,Poland,PL,,Poland - Bia?owie?a,,,,2/4/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97880996,Stichting Natuurinformatie,CC BY-NC 4.0,12/20/2015
97880990@OBS,https://observation.org/observation/97880990,OBS.97880990,HumanObservation,Observations,Pyrrhula pyrrhula,species,Animalia,FINCHES_FRINGILLIDAE,Animalia|FINCHES_FRINGILLIDAE,Eurasian Bullfinch,,4,unknown,undetermined,23.59190986,52.73821407,WGS84,,100,Europe,Poland,PL,,Poland - Bia?owie?a,,,,2/4/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97880990,Stichting Natuurinformatie,CC BY-NC 4.0,8/12/2017
97880985@OBS,https://observation.org/observation/97880985,OBS.97880985,HumanObservation,Observations,Coloeus monedula monedula,subspecies,Animalia,CROWS_AND_JAYS_CORVIDAE,Animalia|CROWS_AND_JAYS_CORVIDAE,Western Jackdaw ssp monedula,,1,unknown,undetermined,23.59122321,52.73798021,WGS84,,100,Europe,Poland,PL,,Poland - Bia?owie?a,,,,2/4/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97880985,Stichting Natuurinformatie,CC BY-NC 4.0,12/11/2015
97880972@OBS,https://observation.org/observation/97880972,OBS.97880972,HumanObservation,Observations,Dryobates minor,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,Lesser Spotted Woodpecker,,1,unknown,undetermined,23.76852125,52.69994927,WGS84,,100,Europe,Poland,PL,,Poland - Bia?owie?a,,,,2/4/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97880972,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97880968@OBS,https://observation.org/observation/97880968,OBS.97880968,HumanObservation,Observations,Picoides tridactylus,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,Eurasian Three-toed Woodpecker,,3,unknown,undetermined,23.76852125,52.69994927,WGS84,,100,Europe,Poland,PL,,Poland - Bia?owie?a,,,,2/4/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97880968,Stichting Natuurinformatie,CC BY-NC 4.0,2/2/2016
97880952@OBS,https://observation.org/observation/97880952,OBS.97880952,HumanObservation,Observations,Lepus europaeus,species,Animalia,HARES_AND_RABBITS_LEPORIDAE,Animalia|HARES_AND_RABBITS_LEPORIDAE,Brown Hare,,1,unknown,undetermined,23.76756236,52.80252751,WGS84,,100,Europe,Poland,PL,,Poland - Bia?owie?a,,,,2/4/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97880952,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97880949@OBS,https://observation.org/observation/97880949,OBS.97880949,HumanObservation,Observations,Vulpes vulpes,species,Animalia,DOGS_CANIDAE,Animalia|DOGS_CANIDAE,Red Fox,,1,unknown,undetermined,23.75,52.8,WGS84,,5000,Europe,Poland,PL,,Poland - Bia?owie?a,,,,2/4/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97880949,Stichting Natuurinformatie,CC BY-NC 4.0,7/23/2015
97880944@OBS,https://observation.org/observation/97880944,OBS.97880944,HumanObservation,Observations,Glaucidium passerinum,species,Animalia,OWLS_STRIGIDAE,Animalia|OWLS_STRIGIDAE,Eurasian Pygmy Owl,,1,unknown,undetermined,23.8,52.8,WGS84,,5000,Europe,Poland,PL,,Poland - Bialowieski Park Narodowy,,,,2/4/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97880944,Stichting Natuurinformatie,CC BY-NC 4.0,2/22/2015
97880940@OBS,https://observation.org/observation/97880940,OBS.97880940,HumanObservation,Observations,Tetrastes bonasia,species,Animalia,FRANCOLINS_QUAILS_PARTRIDGES_AND_PHEASANTS_PHASIANIDAE,Animalia|FRANCOLINS_QUAILS_PARTRIDGES_AND_PHEASANTS_PHASIANIDAE,Hazel Grouse,,1,unknown,undetermined,23.8,52.8,WGS84,,5000,Europe,Poland,PL,,Poland - Bialowieski Park Narodowy,,,,2/4/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97880940,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97880937@OBS,https://observation.org/observation/97880937,OBS.97880937,HumanObservation,Observations,Dryocopus martius,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,Black Woodpecker,,5,unknown,undetermined,23.82757276,52.80187847,WGS84,,100,Europe,Poland,PL,,Poland - Bialowieski Park Narodowy,,,,2/4/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97880937,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97880935@OBS,https://observation.org/observation/97880935,OBS.97880935,HumanObservation,Observations,Dendrocopos leucotos,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,White-backed Woodpecker,,3,unknown,undetermined,23.8240537,52.79902437,WGS84,,100,Europe,Poland,PL,,Poland - Bia?owie?a NP,,,,2/4/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97880935,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97880930@OBS,https://observation.org/observation/97880930,OBS.97880930,HumanObservation,Observations,Cervus elaphus,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,Red Deer,,3,unknown,undetermined,23.82800192,52.80187847,WGS84,,100,Europe,Poland,PL,,Poland - Bialowieski Park Narodowy,,,,2/4/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97880930,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97880869@OBS,https://observation.org/observation/97880869,OBS.97880869,HumanObservation,Observations,Alcedo atthis,species,Animalia,KINGFISHERS_ALCEDINIDAE,Animalia|KINGFISHERS_ALCEDINIDAE,Common Kingfisher,,1,unknown,undetermined,23.85057539,52.70135359,WGS84,,100,Europe,Poland,PL,,Poland - Bia?owie?a,,,,2/3/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97880869,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97880814@OBS,https://observation.org/observation/97880814,OBS.97880814,HumanObservation,Observations,Castor fiber,species,Animalia,BEAVERS_CASTORIDAE,Animalia|BEAVERS_CASTORIDAE,Eurasian Beaver,,1,unknown,undetermined,23.85,52.7,WGS84,,5000,Europe,Poland,PL,,Poland - Bia?owie?a,,,,2/3/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97880814,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97880811@OBS,https://observation.org/observation/97880811,OBS.97880811,HumanObservation,Observations,Cervus elaphus,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,Red Deer,,3,unknown,undetermined,23.82210776,52.79897289,WGS84,,100,Europe,Poland,PL,,Poland - Bia?owie?a NP,,,,2/3/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97880811,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97880809@OBS,https://observation.org/observation/97880809,OBS.97880809,HumanObservation,Observations,Sus scrofa,species,Animalia,PIGS_SUIDAE,Animalia|PIGS_SUIDAE,Wild Boar,,4,unknown,undetermined,23.82210776,52.79897289,WGS84,,100,Europe,Poland,PL,,Poland - Bia?owie?a NP,,,,2/3/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97880809,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97880803@OBS,https://observation.org/observation/97880803,OBS.97880803,HumanObservation,Observations,Canis lupus,species,Animalia,DOGS_CANIDAE,Animalia|DOGS_CANIDAE,Wolf,,1,unknown,undetermined,23.8,52.8,WGS84,,5000,Europe,Poland,PL,,Poland - Bialowieski Park Narodowy,,,,2/3/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97880803,Stichting Natuurinformatie,CC BY-NC 4.0,12/30/2016
97880662@OBS,https://observation.org/observation/97880662,OBS.97880662,HumanObservation,Observations,Glaucidium passerinum,species,Animalia,OWLS_STRIGIDAE,Animalia|OWLS_STRIGIDAE,Eurasian Pygmy Owl,,1,unknown,undetermined,23.8,52.8,WGS84,,5000,Europe,Poland,PL,,Poland - Bialowieski Park Narodowy,,,,2/3/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97880662,Stichting Natuurinformatie,CC BY-NC 4.0,2/22/2015
97880647@OBS,https://observation.org/observation/97880647,OBS.97880647,HumanObservation,Observations,Bombycilla garrulus,species,Animalia,WAXWINGS_BOMBYCILLIDAE,Animalia|WAXWINGS_BOMBYCILLIDAE,Bohemian Waxwing,,16,unknown,undetermined,23.79700229,52.91257667,WGS84,,100,Europe,Poland,PL,,Poland - Zbionrnik Siemianowka,,,,2/3/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97880647,Stichting Natuurinformatie,CC BY-NC 4.0,2/17/2015
97880606@OBS,https://observation.org/observation/97880606,OBS.97880606,HumanObservation,Observations,Haliaeetus albicilla,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Animalia|HAWKS_AND_EAGLES_ACCIPITRIDAE,White-tailed Eagle,,6,unknown,undetermined,23.86593908,52.90812479,WGS84,,100,Europe,Poland,PL,,Poland - Zbionrnik Siemianowka,,,,2/3/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97880606,Stichting Natuurinformatie,CC BY-NC 4.0,8/12/2017
97880556@OBS,https://observation.org/observation/97880556,OBS.97880556,HumanObservation,Observations,Passer montanus,species,Animalia,OLD_WORLD_SPARROWS_PASSERIDAE,Animalia|OLD_WORLD_SPARROWS_PASSERIDAE,Eurasian Tree Sparrow,,1,unknown,undetermined,23.79980586,52.82973557,WGS84,,10,Europe,Poland,PL,,Poland - Podlaskie,,,,2/3/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97880556,Stichting Natuurinformatie,CC BY-NC 4.0,2/10/2015
97880539@OBS,https://observation.org/observation/97880539,OBS.97880539,HumanObservation,Observations,Spinus spinus,species,Animalia,FINCHES_FRINGILLIDAE,Animalia|FINCHES_FRINGILLIDAE,Eurasian Siskin,,1,unknown,undetermined,23.79980586,52.82973557,WGS84,,10,Europe,Poland,PL,,Poland - Podlaskie,,,,2/3/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97880539,Stichting Natuurinformatie,CC BY-NC 4.0,8/12/2017
